destination,origin,num
Belarus,Democratic People's Republic of Korea,60.0
Belarus,Denmark,199.0
Belarus,Estonia,3243.0
Belarus,Ethiopia,25.0
Belarus,Finland,2111.0
Belarus,Georgia,8507.0
Belarus,Germany,66.0
Belarus,Greece,108.0
Belarus,Hungary,342.0
Belarus,India,48.0
Belarus,Iran (Islamic Republic of),49.0
Belarus,Ireland,24.0
Belarus,Israel,387.0
Belarus,Italy,24.0
Belarus,Jordan,30.0
Belarus,Kazakhstan,69957.0
Belarus,Kyrgyzstan,5234.0
Belarus,Latvia,10486.0
Belarus,Lebanon,65.0
Belarus,Lithuania,17385.0
Belarus,Mongolia,168.0
Belarus,Norway,61.0
Belarus,Pakistan,47.0
Belarus,Poland,478.0
Belarus,Republic of Korea,29.0
Belarus,Republic of Moldova,7608.0
Belarus,Romania,23.0
Belarus,Russian Federation,682362.0
Belarus,Serbia,35.0
Belarus,Slovakia,27.0
Belarus,Spain,35.0
Belarus,Sweden,340.0
Belarus,Switzerland,29.0
Belarus,Syrian Arab Republic,83.0
Belarus,Tajikistan,5679.0
Belarus,Turkey,25.0
Belarus,Turkmenistan,5464.0
Belarus,Ukraine,225734.0
Belarus,United Arab Emirates,23.0
Belarus,United Kingdom of Great Britain and Northern Ireland,461.0
Belarus,United States of America,87.0
Belarus,Uruguay,28.0
Belarus,Uzbekistan,14788.0
Belarus,Viet Nam,366.0
Belarus,Yemen,33.0
Belgium,Afghanistan,10638.0
Belgium,Albania,7517.0
Belgium,Algeria,12054.0
Belgium,Angola,4047.0
Belgium,Argentina,550.0
Belgium,Armenia,10433.0
Belgium,Australia,881.0
Belgium,Austria,3020.0
Belgium,Azerbaijan,1206.0
Belgium,Bahamas,2.0
Belgium,Bahrain,3.0
Belgium,Bangladesh,2350.0
Belgium,Barbados,3.0
Belgium,Belarus,1675.0
Belgium,Benin,1016.0
Belgium,Bhutan,155.0
Belgium,Bolivia (Plurinational State of),459.0
Belgium,Bosnia and Herzegovina,3059.0
Belgium,Botswana,21.0
Belgium,Brazil,8319.0
Belgium,Bulgaria,26415.0
Belgium,Burkina Faso,928.0
Belgium,Burundi,2443.0
Belgium,Cabo Verde,194.0
Belgium,Cambodia,273.0
Belgium,Cameroon,12295.0
Belgium,Canada,3143.0
Belgium,Central African Republic,136.0
Belgium,Chad,287.0
Belgium,Chile,1180.0
Belgium,China,12245.0
Belgium,Colombia,1973.0
Belgium,Congo,843.0
Belgium,Costa Rica,143.0
Belgium,Cote d'Ivoire,3102.0
Belgium,Croatia,1216.0
Belgium,Cuba,708.0
Belgium,Cyprus,410.0
Belgium,Czech Republic,3677.0
Belgium,Democratic People's Republic of Korea,233.0
Belgium,Democratic Republic of the Congo,26488.0
Belgium,Denmark,3186.0
Belgium,Djibouti,783.0
Belgium,Dominica,33.0
Belgium,Dominican Republic,860.0
Belgium,Ecuador,4006.0
Belgium,Egypt,1972.0
Belgium,El Salvador,225.0
Belgium,Equatorial Guinea,38.0
Belgium,Eritrea,364.0
Belgium,Estonia,1025.0
Belgium,Ethiopia,1143.0
Belgium,Fiji,12.0
Belgium,Finland,3259.0
Belgium,France,170858.0
Belgium,Gabon,312.0
Belgium,Gambia,403.0
Belgium,Georgia,3772.0
Belgium,Germany,44268.0
Belgium,Ghana,4573.0
Belgium,Greece,17276.0
Belgium,Guatemala,186.0
Belgium,Guinea,12274.0
Belgium,Guinea-Bissau,100.0
Belgium,Guyana,17.0
Belgium,Haiti,302.0
Belgium,Honduras,117.0
Belgium,Hungary,6110.0
Belgium,Iceland,235.0
Belgium,India,10340.0
Belgium,Indonesia,1501.0
Belgium,Iran (Islamic Republic of),6214.0
Belgium,Iraq,9420.0
Belgium,Ireland,4458.0
Belgium,Israel,1537.0
Belgium,Italy,175322.0
Belgium,Jamaica,126.0
Belgium,Japan,4974.0
Belgium,Jordan,487.0
Belgium,Kazakhstan,2784.0
Belgium,Kenya,824.0
Belgium,Kuwait,18.0
Belgium,Kyrgyzstan,1547.0
Belgium,Lao People's Democratic Republic,105.0
Belgium,Latvia,1848.0
Belgium,Lebanon,2609.0
Belgium,Lesotho,12.0
Belgium,Liberia,605.0
Belgium,Libya,236.0
Belgium,Liechtenstein,11.0
Belgium,Lithuania,2432.0
Belgium,Luxembourg,4858.0
Belgium,Madagascar,552.0
Belgium,Malawi,38.0
Belgium,Malaysia,470.0
Belgium,Mali,598.0
Belgium,Malta,480.0
Belgium,Mauritania,1649.0
Belgium,Mauritius,817.0
Belgium,Mexico,1242.0
Belgium,Monaco,6.0
Belgium,Mongolia,984.0
Belgium,Montenegro,512.0
Belgium,Morocco,93012.0
Belgium,Mozambique,56.0
Belgium,Myanmar,145.0
Belgium,Namibia,20.0
Belgium,Nepal,3348.0
Belgium,Netherlands,160363.0
Belgium,New Zealand,248.0
Belgium,Nicaragua,106.0
Belgium,Niger,1619.0
Belgium,Nigeria,4116.0
Belgium,Norway,1356.0
Belgium,Oman,12.0
Belgium,Pakistan,7411.0
Belgium,Panama,66.0
Belgium,Papua New Guinea,1.0
Belgium,Paraguay,197.0
Belgium,Peru,1287.0
Belgium,Philippines,4205.0
Belgium,Poland,68538.0
Belgium,Portugal,43224.0
Belgium,Republic of Korea,917.0
Belgium,Republic of Moldova,1673.0
Belgium,Romania,57125.0
Belgium,Russian Federation,21168.0
Belgium,Rwanda,5053.0
Belgium,San Marino,17.0
Belgium,Sao Tome and Principe,11.0
Belgium,Saudi Arabia,82.0
Belgium,Senegal,2930.0
Belgium,Serbia,7725.0
Belgium,Seychelles,14.0
Belgium,Sierra Leone,1079.0
Belgium,Singapore,258.0
Belgium,Slovakia,6471.0
Belgium,Slovenia,1051.0
Belgium,Somalia,2260.0
Belgium,South Africa,881.0
Belgium,Spain,60598.0
Belgium,Sri Lanka,1368.0
Belgium,State of Palestine,585.0
Belgium,Sudan,695.0
Belgium,Suriname,869.0
Belgium,Sweden,4746.0
Belgium,Switzerland,2326.0
Belgium,Syrian Arab Republic,4406.0
Belgium,Tajikistan,117.0
Belgium,Thailand,3784.0
Belgium,The former Yugoslav Republic of Macedonia,7682.0
Belgium,Togo,3548.0
Belgium,Tunisia,5730.0
Belgium,Turkey,43686.0
Belgium,Turkmenistan,27.0
Belgium,Uganda,362.0
Belgium,Ukraine,4981.0
Belgium,United Kingdom of Great Britain and Northern Ireland,27335.0
Belgium,United Republic of Tanzania,478.0
Belgium,United States of America,12853.0
Belgium,Uruguay,115.0
Belgium,Uzbekistan,1521.0
Belgium,Venezuela (Bolivarian Republic of),570.0
Belgium,Viet Nam,1498.0
Belgium,Yemen,140.0
Belgium,Zambia,123.0
Belgium,Zimbabwe,149.0
Belize,Canada,818.0
Belize,China,1930.0
Belize,"China, Hong Kong Special Administrative Region",71.0
Belize,El Salvador,8697.0
Belize,Germany,67.0
Belize,Guatemala,23231.0
Belize,Haiti,53.0
Belize,Honduras,8496.0
Belize,India,369.0
Belize,Jamaica,489.0
Belize,Lebanon,53.0
Belize,Mexico,3472.0
Belize,Nigeria,44.0
Belize,United Kingdom of Great Britain and Northern Ireland,403.0
Belize,United States of America,4036.0
Benin,Burkina Faso,9948.0
Benin,Chad,699.0
Benin,Congo,1910.0
Benin,Cote d'Ivoire,13742.0
Benin,France,1797.0
Benin,Ghana,10211.0
Benin,Mali,1290.0
Benin,Niger,75775.0
Benin,Nigeria,44603.0
Benin,Togo,48118.0
Bermuda,Australia,69.0
Bermuda,Austria,32.0
Bermuda,Belgium,23.0
Bermuda,Canada,2302.0
Bermuda,China,350.0
Bermuda,Cuba,30.0
Bermuda,Denmark,36.0
Bermuda,Dominican Republic,21.0
Bermuda,France,145.0
Bermuda,Germany,249.0
Bermuda,Ghana,125.0
Bermuda,Greece,106.0
Bermuda,Guyana,102.0
Bermuda,Haiti,1680.0
Bermuda,India,529.0
Bermuda,Ireland,102.0
Bermuda,Israel,75.0
Bermuda,Italy,73.0
Bermuda,Jamaica,609.0
Bermuda,Japan,674.0
Bermuda,Malaysia,37.0
Bermuda,Nigeria,188.0
Bermuda,Pakistan,37.0
Bermuda,Philippines,411.0
Bermuda,Poland,33.0
Bermuda,Portugal,1622.0
Bermuda,Romania,26.0
Bermuda,South Africa,262.0
Bermuda,Spain,130.0
Bermuda,Switzerland,125.0
Bermuda,Trinidad and Tobago,68.0
Bermuda,Turkey,144.0
Bermuda,Turks and Caicos Islands,83.0
Bermuda,United Kingdom of Great Britain and Northern Ireland,4061.0
Bermuda,United States of America,3527.0
Bhutan,Australia,27.0
Bhutan,Bangladesh,52.0
Bhutan,Canada,37.0
Bhutan,China,906.0
Bhutan,Denmark,38.0
Bhutan,France,30.0
Bhutan,Germany,27.0
Bhutan,India,44732.0
Bhutan,Italy,13.0
Bhutan,Japan,127.0
Bhutan,Myanmar,34.0
Bhutan,Nepal,717.0
Bhutan,Netherlands,20.0
Bhutan,New Zealand,24.0
Bhutan,Pakistan,22.0
Bhutan,Philippines,19.0
Bhutan,Republic of Korea,33.0
Bhutan,Singapore,18.0
Bhutan,Sri Lanka,33.0
Bhutan,Sweden,23.0
Bhutan,Switzerland,24.0
Bhutan,Thailand,61.0
Bhutan,United Kingdom of Great Britain and Northern Ireland,36.0
Bhutan,United States of America,136.0
Bolivia (Plurinational State of),Afghanistan,1.0
Bolivia (Plurinational State of),Albania,1.0
Bolivia (Plurinational State of),Algeria,3.0
Bolivia (Plurinational State of),Angola,6.0
Bolivia (Plurinational State of),Argentina,42691.0
Bolivia (Plurinational State of),Armenia,5.0
Bolivia (Plurinational State of),Aruba,2.0
Bolivia (Plurinational State of),Australia,228.0
Bolivia (Plurinational State of),Austria,159.0
Bolivia (Plurinational State of),Azerbaijan,1.0
Bolivia (Plurinational State of),Bangladesh,28.0
Bolivia (Plurinational State of),Belarus,5.0
Bolivia (Plurinational State of),Belgium,377.0
Bolivia (Plurinational State of),Belize,905.0
Bolivia (Plurinational State of),Benin,1.0
Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",20.0
Bolivia (Plurinational State of),Bosnia and Herzegovina,10.0
Bolivia (Plurinational State of),Brazil,25688.0
Bolivia (Plurinational State of),Bulgaria,24.0
Bolivia (Plurinational State of),Cabo Verde,128.0
Bolivia (Plurinational State of),Cameroon,12.0
Bolivia (Plurinational State of),Canada,1380.0
Bolivia (Plurinational State of),Central African Republic,65.0
Bolivia (Plurinational State of),Chile,4730.0
Bolivia (Plurinational State of),China,1127.0
Bolivia (Plurinational State of),"China, Hong Kong Special Administrative Region",2.0
Bolivia (Plurinational State of),Colombia,2964.0
Bolivia (Plurinational State of),Congo,7.0
Bolivia (Plurinational State of),Costa Rica,146.0
Bolivia (Plurinational State of),Cote d'Ivoire,3.0
Bolivia (Plurinational State of),Croatia,38.0
Bolivia (Plurinational State of),Cuba,1770.0
Bolivia (Plurinational State of),Curacao,167.0
Bolivia (Plurinational State of),Cyprus,2.0
Bolivia (Plurinational State of),Czech Republic,52.0
Bolivia (Plurinational State of),Democratic People's Republic of Korea,10.0
Bolivia (Plurinational State of),Democratic Republic of the Congo,3.0
Bolivia (Plurinational State of),Denmark,107.0
Bolivia (Plurinational State of),Dominica,3.0
Bolivia (Plurinational State of),Dominican Republic,116.0
Bolivia (Plurinational State of),Ecuador,1002.0
Bolivia (Plurinational State of),Egypt,21.0
Bolivia (Plurinational State of),El Salvador,127.0
Bolivia (Plurinational State of),Estonia,6.0
Bolivia (Plurinational State of),Ethiopia,2.0
Bolivia (Plurinational State of),Finland,40.0
Bolivia (Plurinational State of),France,1237.0
Bolivia (Plurinational State of),French Guiana,1.0
Bolivia (Plurinational State of),Georgia,2.0
Bolivia (Plurinational State of),Germany,2022.0
Bolivia (Plurinational State of),Ghana,14.0
Bolivia (Plurinational State of),Greece,26.0
Bolivia (Plurinational State of),Guatemala,142.0
Bolivia (Plurinational State of),Guinea,9.0
Bolivia (Plurinational State of),Guyana,5.0
Bolivia (Plurinational State of),Haiti,15.0
Bolivia (Plurinational State of),Honduras,231.0
Bolivia (Plurinational State of),Hungary,27.0
Bolivia (Plurinational State of),Iceland,2.0
Bolivia (Plurinational State of),India,107.0
Bolivia (Plurinational State of),Indonesia,10.0
Bolivia (Plurinational State of),Iran (Islamic Republic of),62.0
Bolivia (Plurinational State of),Iraq,10.0
Bolivia (Plurinational State of),Ireland,77.0
Bolivia (Plurinational State of),Isle of Man,2.0
Bolivia (Plurinational State of),Israel,182.0
Bolivia (Plurinational State of),Italy,1427.0
Bolivia (Plurinational State of),Jamaica,7.0
Bolivia (Plurinational State of),Japan,1660.0
Bolivia (Plurinational State of),Jordan,16.0
Bolivia (Plurinational State of),Kazakhstan,23.0
Bolivia (Plurinational State of),Kenya,14.0
Bolivia (Plurinational State of),Kuwait,5.0
Bolivia (Plurinational State of),Kyrgyzstan,5.0
Bolivia (Plurinational State of),Lebanon,37.0
Bolivia (Plurinational State of),Liberia,2.0
Bolivia (Plurinational State of),Libya,3.0
Bolivia (Plurinational State of),Lithuania,9.0
Bolivia (Plurinational State of),Luxembourg,6.0
Bolivia (Plurinational State of),Madagascar,5.0
Bolivia (Plurinational State of),Malawi,7.0
Bolivia (Plurinational State of),Malaysia,8.0
Bolivia (Plurinational State of),Mali,1.0
Bolivia (Plurinational State of),Malta,5.0
Bolivia (Plurinational State of),Mauritania,1.0
Bolivia (Plurinational State of),Mexico,9522.0
Bolivia (Plurinational State of),Mongolia,1.0
Bolivia (Plurinational State of),Montenegro,2.0
Bolivia (Plurinational State of),Morocco,24.0
Bolivia (Plurinational State of),Mozambique,3.0
Bolivia (Plurinational State of),Nepal,6.0
Bolivia (Plurinational State of),Netherlands,382.0
Bolivia (Plurinational State of),New Zealand,64.0
Bolivia (Plurinational State of),Nicaragua,111.0
Bolivia (Plurinational State of),Nigeria,13.0
Bolivia (Plurinational State of),Niue,1.0
Bolivia (Plurinational State of),Norway,97.0
Bolivia (Plurinational State of),Pakistan,23.0
Bolivia (Plurinational State of),Panama,109.0
Bolivia (Plurinational State of),Papua New Guinea,1.0
Bolivia (Plurinational State of),Paraguay,4285.0
Bolivia (Plurinational State of),Peru,11282.0
Bolivia (Plurinational State of),Philippines,47.0
Bolivia (Plurinational State of),Poland,218.0
Bolivia (Plurinational State of),Portugal,175.0
Bolivia (Plurinational State of),Puerto Rico,38.0
Bolivia (Plurinational State of),Qatar,1.0
Bolivia (Plurinational State of),Republic of Korea,505.0
Bolivia (Plurinational State of),Republic of Moldova,8.0
Bolivia (Plurinational State of),Romania,72.0
Bolivia (Plurinational State of),Russian Federation,328.0
Bolivia (Plurinational State of),Rwanda,1.0
Bolivia (Plurinational State of),Saudi Arabia,13.0
Bolivia (Plurinational State of),Senegal,8.0
Bolivia (Plurinational State of),Serbia,21.0
Bolivia (Plurinational State of),Sierra Leone,2.0
Bolivia (Plurinational State of),Singapore,1.0
Bolivia (Plurinational State of),Sint Maarten (Dutch part),48.0
Bolivia (Plurinational State of),Slovakia,20.0
Bolivia (Plurinational State of),Slovenia,9.0
Bolivia (Plurinational State of),Solomon Islands,1.0
Bolivia (Plurinational State of),Somalia,3.0
Bolivia (Plurinational State of),South Africa,17.0
Bolivia (Plurinational State of),Spain,12181.0
Bolivia (Plurinational State of),Sri Lanka,2.0
Bolivia (Plurinational State of),State of Palestine,13.0
Bolivia (Plurinational State of),Sudan,2.0
Bolivia (Plurinational State of),Sweden,293.0
Bolivia (Plurinational State of),Switzerland,659.0
Bolivia (Plurinational State of),Syrian Arab Republic,2.0
Bolivia (Plurinational State of),Tajikistan,1.0
Bolivia (Plurinational State of),Thailand,9.0
Bolivia (Plurinational State of),The former Yugoslav Republic of Macedonia,12.0
Bolivia (Plurinational State of),Togo,1.0
Bolivia (Plurinational State of),Trinidad and Tobago,5.0
Bolivia (Plurinational State of),Tunisia,1.0
Bolivia (Plurinational State of),Turkey,37.0
Bolivia (Plurinational State of),Ukraine,114.0
Bolivia (Plurinational State of),United Kingdom of Great Britain and Northern Ireland,903.0
Bolivia (Plurinational State of),United Republic of Tanzania,5.0
Bolivia (Plurinational State of),United States of America,4896.0
Bolivia (Plurinational State of),Uruguay,509.0
Bolivia (Plurinational State of),Uzbekistan,5.0
Bolivia (Plurinational State of),Venezuela (Bolivarian Republic of),773.0
Bolivia (Plurinational State of),Viet Nam,12.0
Bolivia (Plurinational State of),Zambia,2.0
Bolivia (Plurinational State of),Zimbabwe,3.0
"Bonaire, Sint Eustatius and Saba",Anguilla,28.0
"Bonaire, Sint Eustatius and Saba",Antigua and Barbuda,25.0
"Bonaire, Sint Eustatius and Saba",Argentina,3.0
"Bonaire, Sint Eustatius and Saba",Aruba,755.0
"Bonaire, Sint Eustatius and Saba",Bahamas,21.0
"Bonaire, Sint Eustatius and Saba",Barbados,64.0
"Bonaire, Sint Eustatius and Saba",British Virgin Islands,63.0
"Bonaire, Sint Eustatius and Saba",Canada,87.0
"Bonaire, Sint Eustatius and Saba",China,17.0
"Bonaire, Sint Eustatius and Saba","China, Hong Kong Special Administrative Region",17.0
"Bonaire, Sint Eustatius and Saba",Colombia,588.0
"Bonaire, Sint Eustatius and Saba",Cuba,45.0
"Bonaire, Sint Eustatius and Saba",Curacao,4115.0
"Bonaire, Sint Eustatius and Saba",Dominica,22.0
"Bonaire, Sint Eustatius and Saba",Dominican Republic,1362.0
"Bonaire, Sint Eustatius and Saba",France,31.0
"Bonaire, Sint Eustatius and Saba",Guadeloupe,27.0
"Bonaire, Sint Eustatius and Saba",Guyana,164.0
"Bonaire, Sint Eustatius and Saba",Haiti,100.0
"Bonaire, Sint Eustatius and Saba",India,9.0
"Bonaire, Sint Eustatius and Saba",Indonesia,44.0
"Bonaire, Sint Eustatius and Saba",Italy,17.0
"Bonaire, Sint Eustatius and Saba",Jamaica,394.0
"Bonaire, Sint Eustatius and Saba",Japan,29.0
"Bonaire, Sint Eustatius and Saba",Lebanon,64.0
"Bonaire, Sint Eustatius and Saba",Martinique,27.0
"Bonaire, Sint Eustatius and Saba",Netherlands,2114.0
"Bonaire, Sint Eustatius and Saba",New Zealand,3.0
"Bonaire, Sint Eustatius and Saba",Norway,2.0
"Bonaire, Sint Eustatius and Saba",Portugal,47.0
"Bonaire, Sint Eustatius and Saba",Puerto Rico,10.0
"Bonaire, Sint Eustatius and Saba",Saint Kitts and Nevis,26.0
"Bonaire, Sint Eustatius and Saba",Saint Vincent and the Grenadines,13.0
"Bonaire, Sint Eustatius and Saba",Sint Maarten (Dutch part),514.0
"Bonaire, Sint Eustatius and Saba",Spain,17.0
"Bonaire, Sint Eustatius and Saba",Suriname,416.0
"Bonaire, Sint Eustatius and Saba",Trinidad and Tobago,6.0
"Bonaire, Sint Eustatius and Saba",United Kingdom of Great Britain and Northern Ireland,55.0
"Bonaire, Sint Eustatius and Saba",United States of America,588.0
"Bonaire, Sint Eustatius and Saba",Venezuela (Bolivarian Republic of),480.0
Bosnia and Herzegovina,Austria,189.0
Bosnia and Herzegovina,Croatia,11528.0
Bosnia and Herzegovina,France,157.0
Bosnia and Herzegovina,Germany,501.0
Bosnia and Herzegovina,Hungary,144.0
Bosnia and Herzegovina,Italy,105.0
Bosnia and Herzegovina,Montenegro,3968.0
Bosnia and Herzegovina,Romania,367.0
Bosnia and Herzegovina,Russian Federation,161.0
Bosnia and Herzegovina,Serbia,9223.0
Bosnia and Herzegovina,Slovakia,3058.0
Bosnia and Herzegovina,Slovenia,1770.0
Bosnia and Herzegovina,The former Yugoslav Republic of Macedonia,2779.0
Botswana,Angola,3550.0
Botswana,Australia,448.0
Botswana,Canada,417.0
Botswana,China,4230.0
Botswana,Democratic Republic of the Congo,3391.0
Botswana,Denmark,395.0
Botswana,Germany,1286.0
Botswana,India,9519.0
Botswana,Ireland,716.0
Botswana,Italy,624.0
Botswana,Kenya,715.0
Botswana,Lesotho,3258.0
Botswana,Madagascar,640.0
Botswana,Malawi,4596.0
Botswana,Mauritius,1881.0
Botswana,Mozambique,1185.0
Botswana,Namibia,1845.0
Botswana,Netherlands,728.0
Botswana,Nigeria,744.0
Botswana,Norway,448.0
Botswana,Pakistan,700.0
Botswana,Portugal,531.0
Botswana,Seychelles,266.0
Botswana,South Africa,37265.0
Botswana,Sri Lanka,1925.0
Botswana,Swaziland,696.0
Botswana,Sweden,500.0
Botswana,Uganda,1645.0
Botswana,United Kingdom of Great Britain and Northern Ireland,8264.0
Botswana,United Republic of Tanzania,2967.0
Botswana,United States of America,1277.0
Botswana,Zambia,12833.0
Botswana,Zimbabwe,31625.0
Brazil,Afghanistan,69.0
Brazil,Algeria,219.0
Brazil,Andorra,12.0
Brazil,Angola,7694.0
Brazil,Argentina,34699.0
Brazil,Armenia,63.0
Brazil,Australia,703.0
Brazil,Austria,2791.0
Brazil,Bahamas,18.0
Brazil,Bahrain,31.0
Brazil,Bangladesh,54.0
Brazil,Barbados,33.0
Brazil,Belarus,10.0
Brazil,Belgium,2022.0
Brazil,Belize,6.0
Brazil,Benin,31.0
Brazil,Bolivia (Plurinational State of),46336.0
Brazil,Bosnia and Herzegovina,82.0
Brazil,Brunei Darussalam,170.0
Brazil,Bulgaria,284.0
Brazil,Burkina Faso,30.0
Brazil,Burundi,25.0
Brazil,Cabo Verde,1426.0
Brazil,Cambodia,33.0
Brazil,Cameroon,166.0
Brazil,Canada,1894.0
Brazil,Central African Republic,13.0
Brazil,Chile,18422.0
Brazil,China,23156.0
Brazil,Colombia,8179.0
Brazil,Congo,95.0
Brazil,Costa Rica,461.0
Brazil,Cote d'Ivoire,396.0
Brazil,Croatia,683.0
Brazil,Cuba,2479.0
Brazil,Czech Republic,533.0
Brazil,Democratic People's Republic of Korea,172.0
Brazil,Democratic Republic of the Congo,116.0
Brazil,Denmark,589.0
Brazil,Dominica,25.0
Brazil,Dominican Republic,372.0
Brazil,Ecuador,2065.0
Brazil,Egypt,3720.0
Brazil,El Salvador,272.0
Brazil,Equatorial Guinea,66.0
Brazil,Estonia,217.0
Brazil,Ethiopia,12.0
Brazil,Finland,617.0
Brazil,France,11411.0
Brazil,French Guiana,844.0
Brazil,Gabon,36.0
Brazil,Georgia,76.0
Brazil,Germany,19389.0
Brazil,Ghana,73.0
Brazil,Greece,1839.0
Brazil,Grenada,31.0
Brazil,Guatemala,348.0
Brazil,Guinea,69.0
Brazil,Guinea-Bissau,1128.0
Brazil,Guyana,2264.0
Brazil,Haiti,65.0
Brazil,Honduras,151.0
Brazil,Hungary,1821.0
Brazil,Iceland,576.0
Brazil,India,1052.0
Brazil,Indonesia,869.0
Brazil,Iran (Islamic Republic of),638.0
Brazil,Iraq,609.0
Brazil,Ireland,205.0
Brazil,Israel,2401.0
Brazil,Italy,44366.0
Brazil,Jamaica,165.0
Brazil,Japan,58564.0
Brazil,Jordan,1258.0
Brazil,Kazakhstan,29.0
Brazil,Kenya,54.0
Brazil,Kiribati,102.0
Brazil,Kuwait,24.0
Brazil,Lao People's Democratic Republic,6.0
Brazil,Latvia,169.0
Brazil,Lebanon,14726.0
Brazil,Liberia,41.0
Brazil,Libya,114.0
Brazil,Liechtenstein,19.0
Brazil,Lithuania,754.0
Brazil,Luxembourg,64.0
Brazil,Madagascar,42.0
Brazil,Malawi,11.0
Brazil,Malaysia,145.0
Brazil,Maldives,11.0
Brazil,Mali,7.0
Brazil,Malta,33.0
Brazil,Mexico,3198.0
Brazil,Monaco,151.0
Brazil,Montenegro,26.0
Brazil,Morocco,606.0
Brazil,Mozambique,1702.0
Brazil,Myanmar,14.0
Brazil,Namibia,58.0
Brazil,Nepal,60.0
Brazil,Netherlands,3968.0
Brazil,New Zealand,326.0
Brazil,Nicaragua,438.0
Brazil,Niger,16.0
Brazil,Nigeria,1335.0
Brazil,Norway,685.0
Brazil,Oman,23.0
Brazil,Pakistan,307.0
